seg_id,book_id,seg_title,url
ed63d20ed34a44a98dc2dd99837c6161,14d7b48d3c4f4b4d94e7ed900a627041,关于大家的质疑，小三解释两句。,https://read.qidian.com/chapter/YvJ9Xu5KMv01/uWPensTCiJ8ex0RJOkJclQ2
943dd337527447ebb6b6391219612985,14d7b48d3c4f4b4d94e7ed900a627041,在成千上万书友的支持下，终于获得了第一,https://read.qidian.com/chapter/YvJ9Xu5KMv01/R55pgSVKoiMex0RJOkJclQ2
5d766ac02bd14e12b8812760e3a52c4e,14d7b48d3c4f4b4d94e7ed900a627041,小三自己的家，欢迎大家去看看,https://read.qidian.com/chapter/YvJ9Xu5KMv01/e1CnfdXr1Rgex0RJOkJclQ2
eb492c8affa34e88ab7bce7479080285,14d7b48d3c4f4b4d94e7ed900a627041,汶川地震一周年，让我们为死难的同胞默哀,https://read.qidian.com/chapter/YvJ9Xu5KMv01/whpxoenEkPgex0RJOkJclQ2
65bc942785134922ab6e7fee753113b1,14d7b48d3c4f4b4d94e7ed900a627041,恩，我强调一下，一夫一妻,https://read.qidian.com/chapter/YvJ9Xu5KMv01/OUQZP6XggXkex0RJOkJclQ2
364ca628d70a4f5588e4e2cbda2b0b08,14d7b48d3c4f4b4d94e7ed900a627041,宣传一下小三的个人网站,https://read.qidian.com/chapter/YvJ9Xu5KMv01/fp2qT0u6J_Qex0RJOkJclQ2
d4804bd438024c7bbfac41420ad9b3dd,14d7b48d3c4f4b4d94e7ed900a627041,隆重推荐《剑侠世界》盛大版,https://read.qidian.com/chapter/YvJ9Xu5KMv01/LDTk-kXE8qMex0RJOkJclQ2
820722701d5049dd9defbc5534d2a938,14d7b48d3c4f4b4d94e7ed900a627041,天青牛蟒也写书……,https://read.qidian.com/chapter/YvJ9Xu5KMv01/FCIreLUEsAsex0RJOkJclQ2
178238d5682e4ac2b4a77f3f3c9a4215,14d7b48d3c4f4b4d94e7ed900a627041,推荐一本朋友的书,https://read.qidian.com/chapter/YvJ9Xu5KMv01/bLL1UGS20cEex0RJOkJclQ2
9e24999256c74616854c29498f56e5e1,14d7b48d3c4f4b4d94e7ed900a627041,推荐一本朋友的新书，欢迎大家支持,https://read.qidian.com/chapter/YvJ9Xu5KMv01/GiP0y_HGwtwex0RJOkJclQ2
a1229621a6404877aecf852b4532922b,14d7b48d3c4f4b4d94e7ed900a627041,『史莱克七怪』资料汇总,https://read.qidian.com/chapter/YvJ9Xu5KMv01/H_zWXJWINN0ex0RJOkJclQ2
cf1e1dd931e340cd8cceefcc8cbb5a80,14d7b48d3c4f4b4d94e7ed900a627041,斗罗即将收官，求推荐票,https://read.qidian.com/chapter/YvJ9Xu5KMv01/ambT0vIoLTcex0RJOkJclQ2
fcb745641894445fa1fb52ab10bccf25,14d7b48d3c4f4b4d94e7ed900a627041,无语了，不得不澄清,https://read.qidian.com/chapter/YvJ9Xu5KMv01/4NagWG0SaqYex0RJOkJclQ2
2c9dd40aa93f40fcbae671e16447ad5b,14d7b48d3c4f4b4d94e7ed900a627041,新书《阴阳冕》预告,https://read.qidian.com/chapter/YvJ9Xu5KMv01/-3ZRUnqOo-Uex0RJOkJclQ2
d47379f562d0405ca193b94a3eb2f5c5,14d7b48d3c4f4b4d94e7ed900a627041,新书天珠变已经注册，28号正式上传,https://read.qidian.com/chapter/YvJ9Xu5KMv01/G7sXQDAocBoex0RJOkJclQ2
9e33b293b07a43e8b30bc42e3d443927,14d7b48d3c4f4b4d94e7ed900a627041,新书《天珠变》已经开始更新,https://read.qidian.com/chapter/YvJ9Xu5KMv01/L6ls84ul19sex0RJOkJclQ2
597ea9cc08a7419cacf3896f63791e3a,14d7b48d3c4f4b4d94e7ed900a627041,新书《神印王座》已开始上传。,https://read.qidian.com/chapter/YvJ9Xu5KMv01/tDQ0TRHlpSoex0RJOkJclQ2
d237040676934fcbb8abb74548d701a5,14d7b48d3c4f4b4d94e7ed900a627041,观看唐家三少火爆视频访谈,https://read.qidian.com/chapter/YvJ9Xu5KMv01/fuq3bjtaAlQex0RJOkJclQ2
c4386a9a7ba4456eab7725ac12cb31a0,14d7b48d3c4f4b4d94e7ed900a627041,新书斗罗大陆II之《绝世唐门》开启,https://read.qidian.com/chapter/YvJ9Xu5KMv01/w-bVc782IIcex0RJOkJclQ2
d85fed25f2b749b88f08f70ff884b708,14d7b48d3c4f4b4d94e7ed900a627041,斗罗大陆III《龙王传说》正式开启！,https://read.qidian.com/chapter/YvJ9Xu5KMv01/JgPTZhNUl9Eex0RJOkJclQ2
1855f62597134017ba5703b68213a5c4,14d7b48d3c4f4b4d94e7ed900a627041,引子 穿越的唐家三少,https://read.qidian.com/chapter/YvJ9Xu5KMv01/6xUmjFIEf-4ex0RJOkJclQ2
44513e767f164c909ac529857d651698,14d7b48d3c4f4b4d94e7ed900a627041,第一章 斗罗大陆，异界唐三（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/igSRlHML7Ukex0RJOkJclQ2
ab3277219e5a4e00a4fd09af6c529643,14d7b48d3c4f4b4d94e7ed900a627041,第一章 斗罗大陆，异界唐三（二）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/uq-shwCz0Woex0RJOkJclQ2
f0aeeaea5eb248439c5282fc2e2931ea,14d7b48d3c4f4b4d94e7ed900a627041,第一章 斗罗大陆，异界唐三（三）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/HC52sQFik3Uex0RJOkJclQ2
d274e25af4c349e7964acb3fd8c522a5,14d7b48d3c4f4b4d94e7ed900a627041,第一章 斗罗大陆，异界唐三（四）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/V8lRFUHFN30ex0RJOkJclQ2
118b7a6a58144960a94d186fccfc113f,14d7b48d3c4f4b4d94e7ed900a627041,第二章 废武魂与先天满魂力（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/0cazGEYNZFEex0RJOkJclQ2
e35c20d394c34716a81fe251ffc758a5,14d7b48d3c4f4b4d94e7ed900a627041,第二章 废武魂与先天满魂力（二）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/Tm6hvaEsqX4ex0RJOkJclQ2
432013b9f5994ac7adfb7e4fcd08aa38,14d7b48d3c4f4b4d94e7ed900a627041,第二章 废武魂与先天满魂力（三）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/f50WutR7lEIex0RJOkJclQ2
71a7a25ab934447eb5b875aad75d8a66,14d7b48d3c4f4b4d94e7ed900a627041,第二章 废武魂与先天满魂力（四）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/NcfPhI9PSvwex0RJOkJclQ2
38724f1f09114276bd95328f092b654a,14d7b48d3c4f4b4d94e7ed900a627041,第三章 双生武魂(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/GPRzSusskDAex0RJOkJclQ2
2d89437f6ebb44368881446427a44fd9,14d7b48d3c4f4b4d94e7ed900a627041,第三章 双生武魂(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/oT_cVH18zrMex0RJOkJclQ2
d445962e00504a3d8d487d40f2cc9053,14d7b48d3c4f4b4d94e7ed900a627041,第三章 双生武魂(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/H7dJE5sB_PAex0RJOkJclQ2
f9577c5fba4249f2a2fe43c8216ebdde,14d7b48d3c4f4b4d94e7ed900a627041,第三章 双生武魂(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/wdKkEb1kmFoex0RJOkJclQ2
30337e4cd2754d0e85b17e849d2690a9,14d7b48d3c4f4b4d94e7ed900a627041,第三章 双生武魂(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/Pf1fpQnbFRAex0RJOkJclQ2
06c5464619d94122bebeb2ceee51f112,14d7b48d3c4f4b4d94e7ed900a627041,第四章 异界唐三的第一件暗器（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/xUY3N7N_yqAex0RJOkJclQ2
bed4e03fd9cb499ab319bcf07ffff41c,14d7b48d3c4f4b4d94e7ed900a627041,第四章 异界唐三的第一件暗器（二）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/PKVn8KegE_cex0RJOkJclQ2
2e165cdbeb5f489a93534934cb8e3cbd,14d7b48d3c4f4b4d94e7ed900a627041,第四章 异界唐三的第一件暗器(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/iOOnjpA_q2Yex0RJOkJclQ2
238e9dbad4394deba91eace5a67398d3,14d7b48d3c4f4b4d94e7ed900a627041,第四章 异界唐三的第一件暗器(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/797pq6Ccrt8ex0RJOkJclQ2
b6d4a8726df347e09053798986ce884a,14d7b48d3c4f4b4d94e7ed900a627041,第四章 异界唐三的第一件暗器(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/sST-YrcyPZIex0RJOkJclQ2
b2526fd06d754ddeb12d750bb1cfe6b8,14d7b48d3c4f4b4d94e7ed900a627041,第五章 大师？师傅？（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/RwhT3E5RCrkex0RJOkJclQ2
25ce3d11b63e464b8ea7ca0373f77f53,14d7b48d3c4f4b4d94e7ed900a627041,第五章 大师？师傅？（二）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/m-oX9ioGA38ex0RJOkJclQ2
3ce0dc19d51a49fe929237a28ea543c0,14d7b48d3c4f4b4d94e7ed900a627041,第五章 大师？师傅？（三）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/TQ-nPaQ1SGIex0RJOkJclQ2
05922afb9b1c4710bbd058db6ab982d0,14d7b48d3c4f4b4d94e7ed900a627041,第五章 大师？师傅？（四）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/HuHMLggUxdMex0RJOkJclQ2
5cddca30a0214179a910d8765db89084,14d7b48d3c4f4b4d94e7ed900a627041,第六章 我叫小舞，跳舞的舞（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/oAT5M0Ac-YAex0RJOkJclQ2
6e507ae6ff904c53a79d40941fb8c483,14d7b48d3c4f4b4d94e7ed900a627041,第六章 我叫小舞，跳舞的舞（二）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/A3ViLgAc_5Aex0RJOkJclQ2
c2a8825f496040b78defc68910582842,14d7b48d3c4f4b4d94e7ed900a627041,第六章 我叫小舞，跳舞的舞（三）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/bg4miINalNYex0RJOkJclQ2
72530b7094bb4659a9a4e8e85e349519,14d7b48d3c4f4b4d94e7ed900a627041,第六章 我叫小舞，跳舞的舞（四）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/qT_JBNE1DRMex0RJOkJclQ2
0ef19d8d1ec44b409706ac7983e8d47f,14d7b48d3c4f4b4d94e7ed900a627041,第六章 我叫小舞，跳舞的舞（五）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/PUC_JCSo0UUex0RJOkJclQ2
f678b7a0ed8548b3b16e65981317d08f,14d7b48d3c4f4b4d94e7ed900a627041,第七章 小舞 (一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/i0zx2Ak89Dkex0RJOkJclQ2
4e646d48659e4305bbfc4ae17e0526da,14d7b48d3c4f4b4d94e7ed900a627041,第七章 小舞 (二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/8KPzXrgIGvwex0RJOkJclQ2
c8390ba0191d4ad5b298de59e9b37c88,14d7b48d3c4f4b4d94e7ed900a627041,第七章 小舞 (三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/oDTtVvMV-dUex0RJOkJclQ2
dddf9ee9c1d7419eb4aedd4f5d955c7a,14d7b48d3c4f4b4d94e7ed900a627041,第七章 小舞 (四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/zE3K1iwC_l4ex0RJOkJclQ2
edbb2999b0a040308df9f0f990685786,14d7b48d3c4f4b4d94e7ed900a627041,第七章 小舞 (五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/c-gOYx3pkx8ex0RJOkJclQ2
d17b8f6fddd44dc08dc2eac68dd707fa,14d7b48d3c4f4b4d94e7ed900a627041,第八章 魂导器，二十四桥明月夜（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/OwXjBRDvEF0ex0RJOkJclQ2
f7a75a346dcf4e4cbb55607de99bbbc8,14d7b48d3c4f4b4d94e7ed900a627041,第八章 魂导器，二十四桥明月夜(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/U5VHqV7VqDwex0RJOkJclQ2
06bfbbf571a84ff19dc064485cfbb554,14d7b48d3c4f4b4d94e7ed900a627041,第八章 魂导器，二十四桥明月夜(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/IdQw_-2fsccex0RJOkJclQ2
382610a853bc49b9896dc38d5a4da9ee,14d7b48d3c4f4b4d94e7ed900a627041,第八章 魂导器，二十四桥明月夜(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/6S4eY4W_qGAex0RJOkJclQ2
9cc52c3552c04cd79bb876d9b32ba657,14d7b48d3c4f4b4d94e7ed900a627041,第八章 魂导器，二十四桥明月夜(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/pIYKv485B6Mex0RJOkJclQ2
3f3916e80be14dc0b7137e91939fdb36,14d7b48d3c4f4b4d94e7ed900a627041,第九章 蓝银草的第一魂环（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/hEeZQgMk08oex0RJOkJclQ2
28f3619b278e4c5ba230edc935b58633,14d7b48d3c4f4b4d94e7ed900a627041,第九章 蓝银草的第一魂环（二）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/LHxZHvCkYVIex0RJOkJclQ2
631b5587b9dc4a15859f1c4b15e4b341,14d7b48d3c4f4b4d94e7ed900a627041,第九章 蓝银草的第一魂环（三）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/qYjm1LEIk5Yex0RJOkJclQ2
2a08ee690ea54d9480ca18873a2d88da,14d7b48d3c4f4b4d94e7ed900a627041,第九章 蓝银草的第一魂环（四）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/V1i-ZtAg9MAex0RJOkJclQ2
afe1790565434d2086b46518e115f958,14d7b48d3c4f4b4d94e7ed900a627041,第九章 蓝银草的第一魂环（五）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/f5qR4JlyWpwex0RJOkJclQ2
d02e335dc14344dd8de60210279778ae,14d7b48d3c4f4b4d94e7ed900a627041,第十章 第一魂环技能(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/a79isMX_Xxcex0RJOkJclQ2
bde725a2a3614fccbb4da7b34ec2efc7,14d7b48d3c4f4b4d94e7ed900a627041,第十章 第一魂环技能(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/NiDwcJUUZXIex0RJOkJclQ2
b8807f699ea44e66944f4068b069339e,14d7b48d3c4f4b4d94e7ed900a627041,第十章 第一魂环技能(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/aF2NT4QKO2cex0RJOkJclQ2
9f2a33ee821e4c0daf9742558970bfdb,14d7b48d3c4f4b4d94e7ed900a627041,第十章 第一魂环技能(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/30YDLbZwidoex0RJOkJclQ2
9123815ecec64dc780f07a0acd258c69,14d7b48d3c4f4b4d94e7ed900a627041,第十章 第一魂环技能(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/mv0rNXOD0dsex0RJOkJclQ2
0ef5e4479650484c81cf8e5ad9560e33,14d7b48d3c4f4b4d94e7ed900a627041,第十一章 小舞，原来你真的是个兔子(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/XyHUEGHfugwex0RJOkJclQ2
3f1a77e22d8949baaa9461a761181f0d,14d7b48d3c4f4b4d94e7ed900a627041,第十一章 小舞原来你真的是个兔子(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/UslxmEzl1t0ex0RJOkJclQ2
ec0cb0eba85e4ae88f1c9f3a83fbfffa,14d7b48d3c4f4b4d94e7ed900a627041,第十一章 小舞原来你真的是个兔子(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/2gQcfzpbBXkex0RJOkJclQ2
98007c0b6411464583353cc56b494174,14d7b48d3c4f4b4d94e7ed900a627041,第十一章 小舞原来你真的是个兔子(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/6mRLeMTyTZ8ex0RJOkJclQ2
632f3bff5694490abccf7ee84c4bb9b5,14d7b48d3c4f4b4d94e7ed900a627041,第十二章 乱披风锤法(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/8_iOw_0YyFoex0RJOkJclQ2
dd5a11f0702d4d479c4c5904065160bd,14d7b48d3c4f4b4d94e7ed900a627041,第十二章 乱披风锤法(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/ckpvseSvG3Yex0RJOkJclQ2
944272c887504525b07ad6a5a996e657,14d7b48d3c4f4b4d94e7ed900a627041,第十二章 乱披风锤法(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/d5PaA1dUvTcex0RJOkJclQ2
f30f003432ae4857851cef589a8558df,14d7b48d3c4f4b4d94e7ed900a627041,第十二章 乱披风锤法(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/mC4_G2GDEv8ex0RJOkJclQ2
b6b0f5903405439a8412dcf38b6b60df,14d7b48d3c4f4b4d94e7ed900a627041,第十二章 乱披风锤法(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/pGcZgtVWsbMex0RJOkJclQ2
6a13049603cb41acbbe43eba22308b11,14d7b48d3c4f4b4d94e7ed900a627041,第十三章 父亲的留言(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/V0VuaJbMt_Yex0RJOkJclQ2
c0d1979612ee48219ca04cb468a68970,14d7b48d3c4f4b4d94e7ed900a627041,第十三章 父亲的留言(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/_qQhPymAzSUex0RJOkJclQ2
37f25d67294e4a0f9e91ae4baff13a21,14d7b48d3c4f4b4d94e7ed900a627041,第十三章 父亲的留言(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/cV70rBjAYLwex0RJOkJclQ2
8350db51fb904f7991db4b6d55291e11,14d7b48d3c4f4b4d94e7ed900a627041,第十三章 父亲的留言(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/aUTH8s6IFoQex0RJOkJclQ2
f9cfac1b4ce040ca9a59f270a212f385,14d7b48d3c4f4b4d94e7ed900a627041,第十四章 邪眸白虎戴沐白(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/J2Yi8clk90wex0RJOkJclQ2
553816a963fb497c84e788f983688165,14d7b48d3c4f4b4d94e7ed900a627041,第十四章 邪眸白虎戴沐白(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/pPAUatgf_cYex0RJOkJclQ2
e550d9cd433e491f8cb54de74d26e35f,14d7b48d3c4f4b4d94e7ed900a627041,第十四章 邪眸白虎戴沐白(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/bjvHuPY0Mdwex0RJOkJclQ2
92597026aed64a6f800559806077f2a8,14d7b48d3c4f4b4d94e7ed900a627041,第十四章 邪眸白虎戴沐白(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/qRfr4tdjAfoex0RJOkJclQ2
f50d5e605b0c440ca9c1a9cd3c3de2cf,14d7b48d3c4f4b4d94e7ed900a627041,第十四章 邪眸白虎戴沐白(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/nmWQvGSyaJMex0RJOkJclQ2
07653d9809914b87953e33c4b4a350e7,14d7b48d3c4f4b4d94e7ed900a627041,第十四章 邪眸白虎戴沐白(六),https://read.qidian.com/chapter/YvJ9Xu5KMv01/NrkzSr3l54Mex0RJOkJclQ2
d5209598765d43eaaf79791c5d63c9cb,14d7b48d3c4f4b4d94e7ed900a627041,第十五章 千年魂环之技，白虎金刚变(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/ossWM0SqL-oex0RJOkJclQ2
c59e7a058f9446039d07061e9288d6a9,14d7b48d3c4f4b4d94e7ed900a627041,第十五章 千年魂环之技，白虎金刚变(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/KQ-71jtwQT8ex0RJOkJclQ2
33fbb09e0cd24a97ab36833a7deee8c7,14d7b48d3c4f4b4d94e7ed900a627041,第十五章 千年魂环之技，白虎金刚变(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/eJjqz3Rd9N0ex0RJOkJclQ2
5481a6b29c044d55b02e89608d218531,14d7b48d3c4f4b4d94e7ed900a627041,第十五章 千年魂环之技，白虎金刚变(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/tcVOZnihKGgex0RJOkJclQ2
f570db8bff1a4c259cd40b0124314a41,14d7b48d3c4f4b4d94e7ed900a627041,第十五章 千年魂环之技，白虎金刚变(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/PP7_uu0lQvcex0RJOkJclQ2
8b8e8f67186241a196c5f783a4758261,14d7b48d3c4f4b4d94e7ed900a627041,第十六章 板晶发金龙须针（一）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/Kemc3BF-uq4ex0RJOkJclQ2
40bc78757eb74fb88e2fb8bae7af0726,14d7b48d3c4f4b4d94e7ed900a627041,第十六章 板晶发金龙须针（二）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/e0H6hb6j3OIex0RJOkJclQ2
03787d7c8ebb4067a75b1a57d2d36c6b,14d7b48d3c4f4b4d94e7ed900a627041,第十六章 板晶发金龙须针（三）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/UioZLBXSlogex0RJOkJclQ2
18d21483ddf34bb1908ef1c7ed6d9d0a,14d7b48d3c4f4b4d94e7ed900a627041,第十六章 板晶发金龙须针（四）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/YURWS8_c7WQex0RJOkJclQ2
d0b2dc62800a405988a08e5f9f4ea215,14d7b48d3c4f4b4d94e7ed900a627041,第十六章 板晶发金龙须针（五）,https://read.qidian.com/chapter/YvJ9Xu5KMv01/kl1rq41tCfUex0RJOkJclQ2
e60f05a4841d4550b343618e8b49c98e,14d7b48d3c4f4b4d94e7ed900a627041,第十七章 只收怪物的学院(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/OUCVmiSAVowex0RJOkJclQ2
f0cff0ca607844a1825d69fc532d31a2,14d7b48d3c4f4b4d94e7ed900a627041,第十七章 只收怪物的学院(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/tCaUmyMA4XQex0RJOkJclQ2
a7d2634ea606447bb75e0bfdea221b4b,14d7b48d3c4f4b4d94e7ed900a627041,第十七章 只收怪物的学院(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/6F2JOT4bwdYex0RJOkJclQ2
d93bee4880424af58e0a5f8f4f83475f,14d7b48d3c4f4b4d94e7ed900a627041,第十七章 只收怪物的学院(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/pDvXLp8W2skex0RJOkJclQ2
9b8b584072954ee581bb4fa370db2ba9,14d7b48d3c4f4b4d94e7ed900a627041,第十七章 只收怪物的学院(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/4bdGgsJsIWYex0RJOkJclQ2
b19ce86c07364efb8ec73957f2ac6c0f,14d7b48d3c4f4b4d94e7ed900a627041,第十八章 不动明王赵无极(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/wbHwXZ91IE0ex0RJOkJclQ2
b535c40358004fd08c9f469fc4581f34,14d7b48d3c4f4b4d94e7ed900a627041,第十八章 不动明王赵无极(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/-jjPDrUosLkex0RJOkJclQ2
d9f7037cf87e4128b4a183b97d97313e,14d7b48d3c4f4b4d94e7ed900a627041,第十八章 不动明王赵无极(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/wP6ifXKRGpEex0RJOkJclQ2
d955fe0c0d63469e87759032324dbaa1,14d7b48d3c4f4b4d94e7ed900a627041,第十八章 不动明王赵无极(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/vpCKoF6GbOcex0RJOkJclQ2
f38eb6241a574e888145874053908a39,14d7b48d3c4f4b4d94e7ed900a627041,第十八章 不动明王赵无极(五),https://read.qidian.com/chapter/YvJ9Xu5KMv01/8yK3am1yGKIex0RJOkJclQ2
f183d897c4f349328a96a252af7da4f7,14d7b48d3c4f4b4d94e7ed900a627041,第十九章 唐三的暗器(一),https://read.qidian.com/chapter/YvJ9Xu5KMv01/VvTgUQRveTcex0RJOkJclQ2
068baab7395342179abaee9b723d27ca,14d7b48d3c4f4b4d94e7ed900a627041,第十九章 唐三的暗器(二),https://read.qidian.com/chapter/YvJ9Xu5KMv01/XCj5Y6uXWKwex0RJOkJclQ2
a1ac2b53a28a49ae8b1a72e4e0d51206,14d7b48d3c4f4b4d94e7ed900a627041,第十九章 唐三的暗器(三),https://read.qidian.com/chapter/YvJ9Xu5KMv01/yCsK_l8gXYwex0RJOkJclQ2
e7915ded9d89471080b4a509536b04ab,14d7b48d3c4f4b4d94e7ed900a627041,第十九章 唐三的暗器(四),https://read.qidian.com/chapter/YvJ9Xu5KMv01/uqPWQMR856Uex0RJOkJclQ2
